Qty_Sold,Week_End_Date,Product_ID,Year,Month,Quarter,ISO_Week,Week_Number,Month_Start,Month_End,Lag_1,Lag_2,Lag_3,Lag_4,Lag_8,Lag_12,Rolling_Mean_4,Rolling_Mean_8,Rolling_Std_4,Rolling_Max_4,Rolling_Min_4,Discount_Flag,Returns_Rate,Inventory_Ratio,Promo_Flag,Holiday_Flag,Rainfall,Avg_Temperature,Season,Demand_Class
22,2024-12-07,TE022,2024,12,4,49,48,2024-12-01,2024-12-31 23:59:59.999999,36.0,32.0,38.0,39.0,27.0,29.0,36.25,35.5,3.0956959368344554,39.0,32.0,1,0.0,14.0,0,0,16.23,15.57,Winter,Smooth
34,2024-12-14,TE022,2024,12,4,50,49,2024-12-01,2024-12-31 23:59:59.999999,22.0,36.0,32.0,38.0,38.0,37.0,32.0,34.875,7.118052168020877,38.0,22.0,1,0.029411764705882353,8.882352941176471,0,0,45.3,17.0,Winter,Smooth
31,2024-12-21,TE022,2024,12,4,51,50,2024-12-01,2024-12-31 23:59:59.999999,34.0,22.0,36.0,32.0,36.0,37.0,31.0,34.375,6.218252702059213,36.0,22.0,1,0.06451612903225806,9.290322580645162,1,1,8.21,16.58,Winter,Smooth
33,2024-12-28,TE022,2024,12,4,52,51,2024-12-01,2024-12-31 23:59:59.999999,31.0,34.0,22.0,36.0,38.0,25.0,30.75,33.75,6.184658438426494,36.0,22.0,1,0.030303030303030304,8.727272727272727,0,1,29.42,15.96,Winter,Smooth
53,2023-01-07,TE023,2023,1,1,1,1,2023-01-01,2023-01-31 23:59:59.999999,,,,,,,,,,,,0,0.07547169811320754,9.20754716981132,1,1,15.3,11.04,Winter,Smooth
66,2023-01-14,TE023,2023,1,1,2,2,2023-01-01,2023-01-31 23:59:59.999999,53.0,,,,,,53.0,53.0,,53.0,53.0,1,0.045454545454545456,7.393939393939394,0,0,10.24,16.52,Winter,Smooth
59,2023-01-21,TE023,2023,1,1,3,3,2023-01-01,2023-01-31 23:59:59.999999,66.0,53.0,,,,,59.5,59.5,9.192388155425117,66.0,53.0,1,0.05084745762711865,8.288135593220339,0,0,7.17,15.64,Winter,Smooth
57,2023-01-28,TE023,2023,1,1,4,4,2023-01-01,2023-01-31 23:59:59.999999,59.0,66.0,53.0,,,,59.333333333333336,59.333333333333336,6.506407098647712,66.0,53.0,1,0.07017543859649122,9.017543859649123,0,0,39.2,19.58,Winter,Smooth
69,2023-02-04,TE023,2023,2,1,5,5,2023-02-01,2023-02-28 23:59:59.999999,57.0,59.0,66.0,53.0,,,58.75,58.75,5.439056290693574,66.0,53.0,0,0.043478260869565216,7.202898550724638,0,0,5.54,18.5,Fall,Smooth
55,2023-02-11,TE023,2023,2,1,6,6,2023-02-01,2023-02-28 23:59:59.999999,69.0,57.0,59.0,66.0,,,62.75,60.8,5.6789083458002745,69.0,57.0,1,0.03636363636363636,8.781818181818181,0,0,43.19,18.93,Fall,Smooth
77,2023-02-18,TE023,2023,2,1,7,7,2023-02-01,2023-02-28 23:59:59.999999,55.0,69.0,57.0,59.0,,,60.0,59.833333333333336,6.218252702059211,69.0,55.0,1,0.025974025974025976,6.51948051948052,0,0,48.31,27.25,Fall,Smooth
76,2023-02-25,TE023,2023,2,1,8,8,2023-02-01,2023-02-28 23:59:59.999999,77.0,55.0,69.0,57.0,,,64.5,62.285714285714285,10.376254944182254,77.0,55.0,1,0.05263157894736842,6.447368421052632,0,0,15.64,27.47,Fall,Smooth
62,2023-03-04,TE023,2023,3,1,9,9,2023-03-01,2023-03-31 23:59:59.999999,76.0,77.0,55.0,69.0,53.0,,69.25,64.0,10.1447851956888,77.0,55.0,1,0.016129032258064516,8.129032258064516,0,0,17.75,26.4,Summer,Smooth
65,2023-03-11,TE023,2023,3,1,10,10,2023-03-01,2023-03-31 23:59:59.999999,62.0,76.0,77.0,55.0,66.0,,67.5,65.125,10.785793124908958,77.0,55.0,1,0.03076923076923077,7.384615384615385,1,0,37.61,26.85,Summer,Smooth
57,2023-03-18,TE023,2023,3,1,11,11,2023-03-01,2023-03-31 23:59:59.999999,65.0,62.0,76.0,77.0,59.0,,70.0,65.0,7.615773105863907,77.0,62.0,0,0.03508771929824561,8.526315789473685,1,0,6.51,30.81,Summer,Smooth
55,2023-03-25,TE023,2023,3,1,12,12,2023-03-01,2023-03-31 23:59:59.999999,57.0,65.0,62.0,76.0,57.0,,65.0,64.75,8.04155872120988,76.0,57.0,1,0.03636363636363636,9.018181818181818,0,0,23.56,29.05,Summer,Smooth
76,2023-04-01,TE023,2023,4,2,13,13,2023-04-01,2023-04-30 23:59:59.999999,55.0,57.0,65.0,62.0,69.0,53.0,59.75,64.5,4.573474244670749,65.0,55.0,1,0.039473684210526314,6.368421052631579,1,0,25.75,27.86,Summer,Smooth
97,2023-04-08,TE023,2023,4,2,14,14,2023-04-01,2023-04-30 23:59:59.999999,76.0,55.0,57.0,65.0,55.0,66.0,63.25,65.375,9.535023160258536,76.0,55.0,1,0.020618556701030927,5.082474226804123,0,0,25.53,29.32,Summer,Smooth
73,2023-04-15,TE023,2023,4,2,15,15,2023-04-01,2023-04-30 23:59:59.999999,97.0,76.0,55.0,57.0,77.0,59.0,71.25,70.625,19.60229578391266,97.0,55.0,1,0.0684931506849315,6.712328767123288,0,0,4.41,28.71,Summer,Smooth
95,2023-04-22,TE023,2023,4,2,16,16,2023-04-01,2023-04-30 23:59:59.999999,73.0,97.0,76.0,55.0,76.0,57.0,75.25,70.125,17.211914478058507,97.0,55.0,1,0.031578947368421054,5.031578947368421,0,0,7.43,29.59,Summer,Smooth
86,2023-04-29,TE023,2023,4,2,17,17,2023-04-01,2023-04-30 23:59:59.999999,95.0,73.0,97.0,76.0,62.0,69.0,85.25,72.5,12.5,97.0,73.0,1,0.06976744186046512,5.546511627906977,0,0,6.57,31.85,Summer,Smooth
64,2023-05-06,TE023,2023,5,2,18,18,2023-05-01,2023-05-31 23:59:59.999999,86.0,95.0,73.0,97.0,65.0,55.0,87.75,75.5,10.935416468216168,97.0,73.0,0,0.03125,7.0625,0,0,15.42,29.74,Summer,Smooth
86,2023-05-13,TE023,2023,5,2,19,19,2023-05-01,2023-05-31 23:59:59.999999,64.0,86.0,95.0,73.0,57.0,77.0,79.5,75.375,13.723459233492603,95.0,64.0,0,0.046511627906976744,5.162790697674419,0,0,20.56,29.51,Summer,Smooth
59,2023-05-20,TE023,2023,5,2,20,20,2023-05-01,2023-05-31 23:59:59.999999,86.0,64.0,86.0,95.0,55.0,76.0,82.75,79.0,13.200378782444089,95.0,64.0,1,0.01694915254237288,8.135593220338983,1,0,4.4,30.92,Summer,Smooth
68,2023-05-27,TE023,2023,5,2,21,21,2023-05-01,2023-05-31 23:59:59.999999,59.0,86.0,64.0,86.0,76.0,62.0,73.75,79.5,14.291605927956457,86.0,59.0,0,0.058823529411764705,6.823529411764706,0,0,5.18,26.86,Summer,Smooth
60,2023-06-03,TE023,2023,6,2,22,22,2023-06-01,2023-06-30 23:59:59.999999,68.0,59.0,86.0,64.0,97.0,65.0,69.25,78.5,11.757976016304854,86.0,59.0,1,0.016666666666666666,7.883333333333334,1,0,52.96,27.91,Monsoon,Smooth
66,2023-06-10,TE023,2023,6,2,23,23,2023-06-01,2023-06-30 23:59:59.999999,60.0,68.0,59.0,86.0,73.0,57.0,68.25,73.875,12.500000000000007,86.0,59.0,0,0.015151515151515152,6.651515151515151,0,0,142.85,23.34,Monsoon,Smooth
71,2023-06-17,TE023,2023,6,2,24,24,2023-06-01,2023-06-30 23:59:59.999999,66.0,60.0,68.0,59.0,95.0,55.0,63.25,73.0,4.425306015783938,68.0,59.0,1,0.07042253521126761,6.394366197183099,0,0,178.14,23.08,Monsoon,Smooth
90,2023-06-24,TE023,2023,6,2,25,25,2023-06-01,2023-06-30 23:59:59.999999,71.0,66.0,60.0,68.0,86.0,76.0,66.25,70.0,4.645786621588802,71.0,60.0,1,0.03333333333333333,5.0777777777777775,0,0,107.33,24.74,Monsoon,Smooth
57,2023-07-01,TE023,2023,7,3,26,26,2023-07-01,2023-07-31 23:59:59.999999,90.0,71.0,66.0,60.0,64.0,97.0,71.75,70.5,12.971121771072854,90.0,60.0,1,0.017543859649122806,8.12280701754386,1,0,133.54,26.49,Monsoon,Smooth
60,2023-07-08,TE023,2023,7,3,27,27,2023-07-01,2023-07-31 23:59:59.999999,57.0,90.0,71.0,66.0,86.0,73.0,71.0,69.625,13.928388277184123,90.0,57.0,1,0.06666666666666667,7.6,0,0,151.5,24.28,Monsoon,Smooth
43,2023-07-15,TE023,2023,7,3,28,28,2023-07-01,2023-07-31 23:59:59.999999,60.0,57.0,90.0,71.0,59.0,95.0,69.5,66.375,14.933184523068082,90.0,57.0,1,0.06976744186046512,10.418604651162791,0,0,144.84,20.0,Monsoon,Smooth
68,2023-07-22,TE023,2023,7,3,29,29,2023-07-01,2023-07-31 23:59:59.999999,43.0,60.0,57.0,90.0,68.0,86.0,62.5,64.375,19.773719933285193,90.0,43.0,0,0.04411764705882353,6.661764705882353,0,0,163.92,28.49,Monsoon,Smooth
47,2023-07-29,TE023,2023,7,3,30,30,2023-07-01,2023-07-31 23:59:59.999999,68.0,43.0,60.0,57.0,60.0,64.0,57.0,64.375,10.424330514074601,68.0,43.0,1,0.02127659574468085,9.659574468085106,0,0,36.49,24.29,Monsoon,Smooth
53,2023-08-05,TE023,2023,8,3,31,31,2023-08-01,2023-08-31 23:59:59.999999,47.0,68.0,43.0,60.0,66.0,86.0,54.5,62.75,11.56143013068309,68.0,43.0,1,0.03773584905660377,8.358490566037736,0,0,145.21,23.33,Monsoon,Smooth
51,2023-08-12,TE023,2023,8,3,32,32,2023-08-01,2023-08-31 23:59:59.999999,53.0,47.0,68.0,43.0,71.0,59.0,52.75,61.125,10.965856099730662,68.0,43.0,1,0.0196078431372549,8.882352941176471,0,0,20.37,21.67,Monsoon,Smooth
44,2023-08-19,TE023,2023,8,3,33,33,2023-08-01,2023-08-31 23:59:59.999999,51.0,53.0,47.0,68.0,90.0,68.0,54.75,58.625,9.178779875342919,68.0,47.0,1,0.022727272727272728,10.181818181818182,0,0,133.09,28.82,Monsoon,Smooth
72,2023-08-26,TE023,2023,8,3,34,34,2023-08-01,2023-08-31 23:59:59.999999,44.0,51.0,53.0,47.0,57.0,60.0,48.75,52.875,4.031128874149298,53.0,44.0,0,0.013888888888888888,5.847222222222222,0,0,180.13,29.0,Monsoon,Smooth
46,2023-09-02,TE023,2023,9,3,35,35,2023-09-01,2023-09-30 23:59:59.999999,72.0,44.0,51.0,53.0,60.0,66.0,55.0,54.75,11.972189997378655,72.0,44.0,1,0.021739130434782608,9.478260869565217,0,0,36.38,24.76,Fall,Smooth
67,2023-09-09,TE023,2023,9,3,36,36,2023-09-01,2023-09-30 23:59:59.999999,46.0,72.0,44.0,51.0,43.0,71.0,53.25,53.0,12.841988423397165,72.0,44.0,1,0.05970149253731343,6.1940298507462686,0,0,6.71,21.77,Fall,Smooth
49,2023-09-16,TE023,2023,9,3,37,37,2023-09-01,2023-09-30 23:59:59.999999,67.0,46.0,72.0,44.0,68.0,90.0,57.25,56.0,14.314910641239324,72.0,44.0,1,0.061224489795918366,8.83673469387755,1,0,5.74,21.26,Fall,Smooth
62,2023-09-23,TE023,2023,9,3,38,38,2023-09-01,2023-09-30 23:59:59.999999,49.0,67.0,46.0,72.0,47.0,57.0,58.5,53.625,12.922847983320091,72.0,46.0,0,0.04838709677419355,6.967741935483871,0,0,1.01,21.49,Fall,Smooth
68,2023-09-30,TE023,2023,9,3,39,39,2023-09-01,2023-09-30 23:59:59.999999,62.0,49.0,67.0,46.0,53.0,60.0,56.0,55.5,10.099504938362086,67.0,46.0,1,0.04411764705882353,6.088235294117647,0,0,43.22,18.12,Fall,Smooth
70,2023-10-07,TE023,2023,10,4,40,40,2023-10-01,2023-10-31 23:59:59.999999,68.0,62.0,49.0,67.0,51.0,43.0,61.5,57.375,8.736894948054113,68.0,49.0,0,0.02857142857142857,5.8428571428571425,0,0,35.44,20.39,Fall,Smooth
63,2023-10-14,TE023,2023,10,4,41,41,2023-10-01,2023-10-31 23:59:59.999999,70.0,68.0,62.0,49.0,44.0,68.0,62.25,59.75,9.464847243000463,70.0,49.0,1,0.047619047619047616,6.365079365079365,1,0,1.56,18.41,Fall,Smooth
73,2023-10-21,TE023,2023,10,4,42,42,2023-10-01,2023-10-31 23:59:59.999999,63.0,70.0,68.0,62.0,72.0,47.0,65.75,62.125,3.862210075418837,70.0,62.0,1,0.0547945205479452,5.561643835616438,1,0,12.19,20.58,Fall,Smooth
44,2023-10-28,TE023,2023,10,4,43,43,2023-10-01,2023-10-31 23:59:59.999999,73.0,63.0,70.0,68.0,46.0,53.0,68.5,62.25,4.2031734043061775,73.0,63.0,0,0.022727272727272728,9.886363636363637,0,0,8.44,27.25,Fall,Smooth
65,2023-11-04,TE023,2023,11,4,44,44,2023-11-01,2023-11-30 23:59:59.999999,44.0,73.0,63.0,70.0,67.0,51.0,62.5,62.0,13.025615788386622,73.0,44.0,0,0.046153846153846156,6.384615384615385,0,0,10.33,25.62,Fall,Smooth
65,2023-11-11,TE023,2023,11,4,45,45,2023-11-01,2023-11-30 23:59:59.999999,65.0,44.0,73.0,63.0,49.0,44.0,61.25,61.75,12.284814474246929,73.0,44.0,1,0.06153846153846154,6.415384615384616,1,0,7.5,19.85,Fall,Smooth
49,2023-11-18,TE023,2023,11,4,46,46,2023-11-01,2023-11-30 23:59:59.999999,65.0,65.0,44.0,73.0,62.0,72.0,61.75,63.75,12.419742348374227,73.0,44.0,0,0.061224489795918366,8.387755102040817,0,0,34.64,20.96,Fall,Smooth
78,2023-11-25,TE023,2023,11,4,47,47,2023-11-01,2023-11-30 23:59:59.999999,49.0,65.0,65.0,44.0,68.0,46.0,55.75,62.125,10.87428158546578,65.0,44.0,1,0.038461538461538464,5.435897435897436,0,0,39.75,22.77,Fall,Smooth
73,2023-12-02,TE023,2023,12,4,48,48,2023-12-01,2023-12-31 23:59:59.999999,78.0,49.0,65.0,65.0,70.0,67.0,64.25,63.375,11.870832602082587,78.0,49.0,1,0.0136986301369863,5.410958904109589,0,0,33.63,18.33,Winter,Smooth
53,2023-12-09,TE023,2023,12,4,49,49,2023-12-01,2023-12-31 23:59:59.999999,73.0,78.0,49.0,65.0,63.0,49.0,66.25,63.75,12.68529332205869,78.0,49.0,1,0.07547169811320754,7.3584905660377355,0,0,2.72,17.3,Winter,Smooth
55,2023-12-16,TE023,2023,12,4,50,50,2023-12-01,2023-12-31 23:59:59.999999,53.0,73.0,78.0,49.0,73.0,62.0,63.25,62.5,14.384598244882158,78.0,49.0,1,0.03636363636363636,7.345454545454546,0,0,45.2,13.01,Winter,Smooth
78,2023-12-23,TE023,2023,12,4,51,51,2023-12-01,2023-12-31 23:59:59.999999,55.0,53.0,73.0,78.0,44.0,68.0,64.75,60.25,12.606215398233795,78.0,53.0,1,0.05128205128205128,4.897435897435898,1,0,32.24,13.35,Winter,Smooth
74,2023-12-30,TE023,2023,12,4,52,52,2023-12-01,2023-12-31 23:59:59.999999,78.0,55.0,53.0,73.0,65.0,70.0,64.75,64.5,12.606215398233795,78.0,53.0,1,0.05405405405405406,5.1891891891891895,0,0,36.46,15.79,Winter,Smooth
49,2024-01-06,TE023,2024,1,1,1,0,2024-01-01,2024-01-31 23:59:59.999999,74.0,78.0,55.0,53.0,65.0,63.0,65.0,65.625,12.832251036613446,78.0,53.0,1,0.061224489795918366,8.16326530612245,0,0,18.88,11.15,Winter,Smooth
79,2024-01-13,TE023,2024,1,1,2,1,2024-01-01,2024-01-31 23:59:59.999999,49.0,74.0,78.0,55.0,49.0,73.0,64.0,63.625,14.16568624058386,78.0,49.0,1,0.02531645569620253,4.8354430379746836,0,0,25.47,16.36,Winter,Smooth
51,2024-01-20,TE023,2024,1,1,3,2,2024-01-01,2024-01-31 23:59:59.999999,79.0,49.0,74.0,78.0,78.0,44.0,70.0,67.375,14.16568624058386,79.0,49.0,1,0.0196078431372549,7.784313725490196,1,0,43.35,12.94,Winter,Smooth
78,2024-01-27,TE023,2024,1,1,4,3,2024-01-01,2024-01-31 23:59:59.999999,51.0,79.0,49.0,74.0,73.0,65.0,63.25,64.0,15.45692940614878,79.0,49.0,0,0.01282051282051282,5.012820512820513,0,0,31.67,12.17,Winter,Smooth
63,2024-02-03,TE023,2024,2,1,5,4,2024-02-01,2024-02-29 23:59:59.999999,78.0,51.0,79.0,49.0,53.0,65.0,64.25,64.625,16.47978559731083,79.0,49.0,1,0.015873015873015872,6.063492063492063,1,0,30.65,25.43,Fall,Smooth
77,2024-02-10,TE023,2024,2,1,6,5,2024-02-01,2024-02-29 23:59:59.999999,63.0,78.0,51.0,79.0,55.0,49.0,67.75,65.875,13.351029922818695,79.0,51.0,1,0.012987012987012988,4.961038961038961,1,0,17.64,19.06,Fall,Smooth
63,2024-02-17,TE023,2024,2,1,7,6,2024-02-01,2024-02-29 23:59:59.999999,77.0,63.0,78.0,51.0,78.0,78.0,67.25,68.625,12.816005617976302,78.0,51.0,1,0.031746031746031744,6.301587301587301,0,0,37.3,22.74,Fall,Smooth
57,2024-02-24,TE023,2024,2,1,8,7,2024-02-01,2024-02-29 23:59:59.999999,63.0,77.0,63.0,78.0,74.0,73.0,70.25,66.75,8.381527307120113,78.0,63.0,1,0.03508771929824561,6.456140350877193,0,0,17.49,21.27,Fall,Smooth
55,2024-03-02,TE023,2024,3,1,9,8,2024-03-01,2024-03-31 23:59:59.999999,57.0,63.0,77.0,63.0,49.0,53.0,65.0,64.625,8.48528137423858,77.0,57.0,1,0.05454545454545454,6.709090909090909,1,0,43.8,32.17,Summer,Smooth
60,2024-03-09,TE023,2024,3,1,10,9,2024-03-01,2024-03-31 23:59:59.999999,55.0,57.0,63.0,77.0,79.0,55.0,63.0,65.375,9.933109617167567,77.0,55.0,0,0.06666666666666667,6.416666666666667,0,0,16.85,29.95,Summer,Smooth
50,2024-03-16,TE023,2024,3,1,11,10,2024-03-01,2024-03-31 23:59:59.999999,60.0,55.0,57.0,63.0,51.0,78.0,58.75,63.0,3.500000000000022,63.0,55.0,0,0.02,7.6,0,0,35.38,30.25,Summer,Smooth
71,2024-03-23,TE023,2024,3,1,12,11,2024-03-01,2024-03-31 23:59:59.999999,50.0,60.0,55.0,57.0,78.0,74.0,55.5,62.875,4.203173404306184,60.0,50.0,1,0.04225352112676056,5.112676056338028,0,0,28.84,32.69,Summer,Smooth
61,2024-03-30,TE023,2024,3,1,13,12,2024-03-01,2024-03-31 23:59:59.999999,71.0,50.0,60.0,55.0,63.0,49.0,59.0,62.0,8.981462390204996,71.0,50.0,0,0.01639344262295082,6.278688524590164,1,0,7.49,25.79,Summer,Smooth
87,2024-04-06,TE023,2024,4,2,14,13,2024-04-01,2024-04-30 23:59:59.999999,61.0,71.0,50.0,60.0,77.0,79.0,60.5,61.75,8.582928793055832,71.0,50.0,0,0.022988505747126436,4.172413793103448,0,0,49.01,29.04,Summer,Smooth
85,2024-04-13,TE023,2024,4,2,15,14,2024-04-01,2024-04-30 23:59:59.999999,87.0,61.0,71.0,50.0,63.0,51.0,67.25,63.0,15.713582235335991,87.0,50.0,1,0.03529411764705882,4.258823529411765,0,0,44.23,32.64,Summer,Smooth
88,2024-04-20,TE023,2024,4,2,16,15,2024-04-01,2024-04-30 23:59:59.999999,85.0,87.0,61.0,71.0,57.0,78.0,76.0,65.75,12.274635093014652,87.0,61.0,1,0.022727272727272728,4.125,0,0,19.41,27.92,Summer,Smooth
71,2024-04-27,TE023,2024,4,2,17,16,2024-04-01,2024-04-30 23:59:59.999999,88.0,85.0,87.0,61.0,55.0,63.0,80.25,69.625,12.893796958227632,88.0,61.0,1,0.07042253521126761,5.126760563380282,1,0,17.33,26.21,Summer,Smooth
71,2024-05-04,TE023,2024,5,2,18,17,2024-05-01,2024-05-31 23:59:59.999999,71.0,88.0,85.0,87.0,60.0,77.0,82.75,71.625,7.932002689527204,88.0,71.0,1,0.014084507042253521,5.042253521126761,0,0,18.25,27.95,Summer,Smooth
57,2024-05-11,TE023,2024,5,2,19,18,2024-05-01,2024-05-31 23:59:59.999999,71.0,71.0,88.0,85.0,50.0,63.0,78.75,73.0,9.032349269892824,88.0,71.0,1,0.07017543859649122,6.491228070175438,0,0,28.7,30.92,Summer,Smooth
93,2024-05-18,TE023,2024,5,2,20,19,2024-05-01,2024-05-31 23:59:59.999999,57.0,71.0,71.0,88.0,71.0,57.0,71.75,73.875,12.68529332205869,88.0,57.0,1,0.053763440860215055,4.032258064516129,0,0,6.33,27.62,Summer,Smooth
67,2024-05-25,TE023,2024,5,2,21,20,2024-05-01,2024-05-31 23:59:59.999999,93.0,57.0,71.0,71.0,61.0,55.0,73.0,76.625,14.877275736280936,93.0,57.0,1,0.029850746268656716,5.134328358208955,0,0,46.88,32.36,Summer,Smooth
62,2024-06-01,TE023,2024,6,2,22,21,2024-06-01,2024-06-30 23:59:59.999999,67.0,93.0,57.0,71.0,87.0,60.0,72.0,77.375,15.187714333192694,93.0,57.0,1,0.016129032258064516,5.758064516129032,0,0,169.8,22.17,Monsoon,Smooth
61,2024-06-08,TE023,2024,6,2,23,22,2024-06-01,2024-06-30 23:59:59.999999,62.0,67.0,93.0,57.0,85.0,50.0,69.75,74.25,16.02862023589887,93.0,57.0,1,0.06557377049180328,5.508196721311475,0,0,80.85,21.35,Monsoon,Smooth
64,2024-06-15,TE023,2024,6,2,24,23,2024-06-01,2024-06-30 23:59:59.999999,61.0,62.0,67.0,93.0,88.0,71.0,70.75,71.25,15.063753405664432,93.0,61.0,0,0.03125,5.671875,0,0,123.46,22.47,Monsoon,Smooth
68,2024-06-22,TE023,2024,6,2,25,24,2024-06-01,2024-06-30 23:59:59.999999,64.0,61.0,62.0,67.0,71.0,61.0,63.5,68.25,2.645751311064617,67.0,61.0,1,0.029411764705882353,5.338235294117647,0,0,186.1,25.98,Monsoon,Smooth
82,2024-06-29,TE023,2024,6,2,26,25,2024-06-01,2024-06-30 23:59:59.999999,68.0,64.0,61.0,62.0,71.0,87.0,63.75,67.875,3.0956959368344736,68.0,61.0,1,0.024390243902439025,4.134146341463414,0,0,35.44,25.89,Monsoon,Smooth
65,2024-07-06,TE023,2024,7,3,27,26,2024-07-01,2024-07-31 23:59:59.999999,82.0,68.0,64.0,61.0,57.0,85.0,68.75,69.25,9.287087810503364,82.0,61.0,1,0.015384615384615385,5.384615384615385,1,0,160.33,28.9,Monsoon,Smooth
54,2024-07-13,TE023,2024,7,3,28,27,2024-07-01,2024-07-31 23:59:59.999999,65.0,82.0,68.0,64.0,93.0,88.0,69.75,70.25,8.341662504161475,82.0,64.0,0,0.037037037037037035,6.555555555555555,0,0,181.63,21.04,Monsoon,Smooth
76,2024-07-20,TE023,2024,7,3,29,28,2024-07-01,2024-07-31 23:59:59.999999,54.0,65.0,82.0,68.0,67.0,71.0,67.25,65.375,11.528949070347515,82.0,54.0,1,0.02631578947368421,4.328947368421052,0,0,92.55,20.01,Monsoon,Smooth
51,2024-07-27,TE023,2024,7,3,30,29,2024-07-01,2024-07-31 23:59:59.999999,76.0,54.0,65.0,82.0,62.0,71.0,69.25,66.5,12.365947867699704,82.0,54.0,1,0.0196078431372549,6.921568627450981,0,0,66.33,27.59,Monsoon,Smooth
62,2024-08-03,TE023,2024,8,3,31,30,2024-08-01,2024-08-31 23:59:59.999999,51.0,76.0,54.0,65.0,61.0,57.0,61.5,65.125,11.387127235025824,76.0,51.0,1,0.03225806451612903,5.693548387096774,0,0,160.46,25.86,Monsoon,Smooth
49,2024-08-10,TE023,2024,8,3,32,31,2024-08-01,2024-08-31 23:59:59.999999,62.0,51.0,76.0,54.0,64.0,93.0,60.75,65.25,11.176612486199334,76.0,51.0,1,0.02040816326530612,6.816326530612245,0,0,10.41,26.3,Monsoon,Smooth
65,2024-08-17,TE023,2024,8,3,33,32,2024-08-01,2024-08-31 23:59:59.999999,49.0,62.0,51.0,76.0,68.0,67.0,59.5,63.375,12.396235987858043,76.0,49.0,1,0.03076923076923077,5.2615384615384615,0,0,162.56,29.44,Monsoon,Smooth
46,2024-08-24,TE023,2024,8,3,34,33,2024-08-01,2024-08-31 23:59:59.999999,65.0,49.0,62.0,51.0,82.0,62.0,56.75,63.0,7.9320026895272076,65.0,49.0,0,0.06521739130434782,7.108695652173913,0,0,191.91,23.37,Monsoon,Smooth
73,2024-08-31,TE023,2024,8,3,35,34,2024-08-01,2024-08-31 23:59:59.999999,46.0,65.0,49.0,62.0,65.0,61.0,55.5,58.5,9.3985814532478,65.0,46.0,1,0.0410958904109589,4.602739726027397,1,0,153.8,22.09,Monsoon,Smooth
45,2024-09-07,TE023,2024,9,3,36,35,2024-09-01,2024-09-30 23:59:59.999999,73.0,46.0,65.0,49.0,54.0,64.0,58.25,59.5,12.893796958227634,73.0,46.0,1,0.022222222222222223,7.066666666666666,0,0,7.72,23.11,Fall,Smooth
69,2024-09-14,TE023,2024,9,3,37,36,2024-09-01,2024-09-30 23:59:59.999999,45.0,73.0,46.0,65.0,76.0,68.0,57.25,58.375,13.961255912942319,73.0,45.0,1,0.057971014492753624,4.666666666666667,1,0,4.05,19.27,Fall,Smooth
73,2024-09-21,TE023,2024,9,3,38,37,2024-09-01,2024-09-30 23:59:59.999999,69.0,45.0,73.0,46.0,51.0,82.0,58.25,57.5,14.818344486930162,73.0,45.0,1,0.0273972602739726,4.178082191780822,0,0,12.86,19.67,Fall,Smooth
57,2024-09-28,TE023,2024,9,3,39,38,2024-09-01,2024-09-30 23:59:59.999999,73.0,69.0,45.0,73.0,62.0,65.0,65.0,60.25,13.466006584482777,73.0,45.0,1,0.017543859649122806,5.4035087719298245,0,0,6.88,22.67,Fall,Smooth
69,2024-10-05,TE023,2024,10,4,40,39,2024-10-01,2024-10-31 23:59:59.999999,57.0,73.0,69.0,45.0,49.0,54.0,61.0,59.625,12.649110640673523,73.0,45.0,1,0.07246376811594203,4.579710144927536,0,0,47.13,21.73,Fall,Smooth
63,2024-10-12,TE023,2024,10,4,41,40,2024-10-01,2024-10-31 23:59:59.999999,69.0,57.0,73.0,69.0,65.0,76.0,67.0,62.125,6.928203230275522,73.0,57.0,1,0.047619047619047616,5.333333333333333,0,0,12.49,26.9,Fall,Smooth
70,2024-10-19,TE023,2024,10,4,42,41,2024-10-01,2024-10-31 23:59:59.999999,63.0,69.0,57.0,73.0,46.0,51.0,65.5,61.875,7.000000000000012,73.0,57.0,0,0.02857142857142857,4.314285714285714,0,0,4.09,23.85,Fall,Smooth
50,2024-10-26,TE023,2024,10,4,43,42,2024-10-01,2024-10-31 23:59:59.999999,70.0,63.0,69.0,57.0,73.0,62.0,64.75,64.875,6.020797289396162,70.0,57.0,0,0.02,6.32,0,0,9.99,22.64,Fall,Smooth
55,2024-11-02,TE023,2024,11,4,44,43,2024-11-01,2024-11-30 23:59:59.999999,50.0,70.0,63.0,69.0,45.0,49.0,63.0,62.0,9.201449161228181,70.0,50.0,1,0.07272727272727272,5.836363636363636,1,0,19.71,27.7,Fall,Smooth
57,2024-11-09,TE023,2024,11,4,45,44,2024-11-01,2024-11-30 23:59:59.999999,55.0,50.0,70.0,63.0,69.0,65.0,59.5,63.25,8.812869377601531,70.0,50.0,1,0.05263157894736842,5.157894736842105,0,0,17.31,26.04,Fall,Smooth
60,2024-11-16,TE023,2024,11,4,46,45,2024-11-01,2024-11-30 23:59:59.999999,57.0,55.0,50.0,70.0,73.0,46.0,58.0,61.75,8.524474568362958,70.0,50.0,0,0.06666666666666667,4.766666666666667,0,0,7.56,23.43,Fall,Smooth
